fdc_id,branded_food_category,brand_owner,market_country,description,ingredients,serving_size,serving_size_num,serving_size_unit,Energy(kcal)_zero_thres,Carbohydrate(g)_zero_thres,Total fat(g)_zero_thres,Protein(g)_zero_thres,Sodium(mg)_zero_thres,Total sugar(g)_zero_thres,Saturated fatty acids(g)_zero_thres,Cholesterol(mg)_zero_thres,Calcium(mg)_zero_thres,Fiber(g)_zero_thres,Iron(mg)_zero_thres
1903025,"Chips, Pretzels & Snacks","Wegmans Food Markets, Inc. ",United States,"GET POPPIN' CRISPY POTATO SNACKS, SEA SALT","POTATO FLOUR, POTATO STARCH, SUNFLOWER AND/OR CANOLA OIL, RICE FLOUR, AND SEA SALT.",,,,,,,,,,,,,,
1903020,"Chips, Pretzels & Snacks","Wegmans Food Markets, Inc. ",United States,"CRISPY POTATO SNACKS, SALT & PEPPER","POTATO FLOUR, POTATO STARCH, SUNFLOWER AND/OR CANOLA OIL, SALT AND PEPPER SEASONING (SEA SALT, WHEY, SUGAR, SPICES, DEHYDRATED GARLIC, DEHYDRATED ONION, MALTODEXTRIN, YEAST EXTRACT, CITRIC ACID, OLEORESIN OF BLACK PEPPER, VINEGAR, NATURAL FLAVOR), RICE FLOUR, AND SALT.",,,,,,,,,,,,,,
1902973,"Chips, Pretzels & Snacks",Ingles Markets Inc.,United States,"KETTLE COOKED POTATO CHIPS, JALAPENO","POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CORN, COTTONSEED, SOYBEAN, SUNFLOWER), SALT, WHEY, SUGAR, DEXTROSE, SPICES, ONION POWDER, GARLIC POWDER, MONOSODIUM GLUTAMATE, NATURAL AND ARTIFICIAL FLAVORS, GREEN BELL PEPPER POWDER, TORULA YEAST, SODIUM DIACETATE, DRIED PARSLEY, CITRIC ACID, PARTIALLY HYDROGENATED SOYBEAN AND/OR COTTONSEED OIL, MODIFIED CORN STARCH, DISODIUM INOSINATE AND DISODIUM GUANYLATE, LACTIC ACID, AND SPICE EXTRACTIVES.",,,,,,,,,,,,,,
1902983,"Chips, Pretzels & Snacks",Shearer's Foods LLC,United States,"TORTILLA CHIPS, SEA SALT & CRACKED FLAX","BLUE CORN, SUNFLOWER OIL AND/OR CORN OIL, FLAXSEED, SEA SALT.",,,,,,,,,,,,,,
1902982,"Chips, Pretzels & Snacks",Shearer's Foods LLC,United States,"BAKED VEGGIE CRISPS SNACKS, PEPPERCORN RANCH","DEHYDRATED POTATOES, MODIFIED FOOD STARCH, SUNFLOWER OIL AND/OR CORN OIL, SEASONING (BUTTERMILK, SPICES, SEA SALT, GARLIC POWDER, ONION POWDER, NONFAT DRY MILK, TOMATO POWDER, DRIED WHEY, CITRIC ACID, MALTODEXTRIN, NATURAL FLAVOR), DEHYDRATED SPINACH, DEHYDRATED KALE, SUGAR, DEHYDRATED GREEN PEPPER, SOY LECITHIN, DEHYDRATED WHITE ONION, DEHYDRATED CELERY, LEAVENING AGENTS (BAKING SODA, MONOCALCIUM PHOSPHATE).",,,,,,,,,,,,,,
1902981,"Chips, Pretzels & Snacks",Shearer's Foods LLC,United States,"TORTILLA CHIPS, SALSA VERDE ANCIENT GRAIN","WHOLE CORN, SUNFLOWER OIL AND/OR CORN OIL, SEASONING (SALT, MALTODEXTRIN, CORN SYRUP SOLIDS, SUGAR, CORN FLOUR, SPICES, WHEY, YEAST EXTRACT, MODIFIED FOOD STARCH, JALAPENO PEPPER, GREEN BELL PEPPER, GREEN CHILI PEPPER, CITRIC ACID, HYDROLYZED CORN PROTEIN, VINEGAR, MALIC ACID, NATURAL FLAVORS), FLAX QUINOA, BUCKWHEAT, SESAME SEEDS, SUGAR, AMARANTH, RICE, MILLET.",,,,,,,,,,,,,,
1903039,"Chips, Pretzels & Snacks","Wegmans Food Markets, Inc. ",United States,"GET POPPIN' CRISPY POTATO SNACKS, SEA SALT","POTATO FLOUR, POTATO STARCH, SUNFLOWER AND/OR CANOLA OIL, RICE FLOUR, AND SEA SALT.",,,,,,,,,,,,,,
1903047,"Chips, Pretzels & Snacks","Wegmans Food Markets, Inc. ",United States,"MULTIGRAIN TORTILLA CHIPS, MULTIGRAIN","GROUND ORGANIC WHITE CORN MASA FLOUR, VEGETABLE OIL (CANOLA AND/OR SUNFLOWER OIL), ORGANIC LONG GRAIN BROWN RICE FLOUR, FLAX SEED, SESAME SEEDS, ORGANIC CANE SUGAR, SALT, QUINOA.",,,,,,,,,,,,,,
1902877,"Chips, Pretzels & Snacks",Wehah Farm Inc,United States,"MULTIGRAIN CHIPS, SEA SALT","ORGANIC BROWN RICE FLOUR, ORGANIC CORN MASA FLOUR, HIGH OLEIC EXPELLER-PRESSED SAFFLOWER OR SUNFLOWER OIL, ORGANIC WHITE RICE FLOUR, ORGANIC AMARANTH FLOUR, ORGANIC GARBANZO BEAN FLOUR, ORGANIC RED QUINOA, ORGANIC MILLET FLOUR, SEA SALT, ORGANIC FLAX SEEDS, ORGANIC WHITE QUINOA FLOUR, ORGANIC CHIA SEEDS, ASCORBIC ACID, ROSEMARY EXTRACT, MALTODEXTRIN.",,,,,,,,,,,,,,
1902828,"Chips, Pretzels & Snacks",Keystone Food Products Inc.,United States,VEGGIE CHIPS,"GREEN PEAS, CORN MEAL, RICE FLOUR, EXPELLER-PRESSED SAFFLOWER OIL AND/OR EXPELLER PRESSED SUNFLOWER OIL AND/OR EXPELLER PRESSED CANOLA OIL, SEA SALT",,,,,,,,,,,,,,
1902834,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"POTATO CHIPS, BUFFALO BLEU","POTATOES, PEANUT OIL OR A BLEND OF PEANUT OIL AND CANOLA, CORN, OR SUNFLOWER OIL, WHEY, SALT, MALTODEXTRIN, VINEGAR POWDER (MALTODEXTRIN, VINEGAR, MODIFIED CORN STARCH), RED BELL PEPPER POWDER, SUGAR, NATURAL FLAVORS, CITRIC ACID, PAPRIKA EXTRACT (COLOR).",,,,,,,,,,,,,,
1902832,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"POTATO CHIPS, SMOKED BBQ","POTATOES, PEANUT OIL, OR A BLEND OF PEANUT OIL AND CANOLA, CORN, OR SUNFLOWER OIL, SALT, SUGAR, DEXTROSE, MALTODEXTRIN, MOLASSES (SUGAR CANE MOLASSES AND MALTODEXTRIN), ONION POWDER, SPICES, TORULA YEAST, APPLEWOOD SMOKED FLAVOR (MALTODEXTRIN, APPLEWOOD SMOKE), GARLIC POWDER, YEAST EXTRACT, TOMATO POWDER, PAPRIKA, EXTRACTIVES OF PAPRIKA.",,,,,,,,,,,,,,
1902837,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,POTATO CHIPS,"POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CANOLA OIL OR SUNFLOWER OIL), WHEY, MALTODEXTRIN (DERIVED FROM CORN), CHEDDAR CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), SALT, DRIED ONION, SOUR CREAM (CREAM, NONFAT MILK, CULTURES), NATURAL AND ARTIFICIAL FLAVORS, CITRIC ACID, DRIED GARLIC, YELLOW #5 LAKE, YEAST EXTRACT, LACTIC ACID, DISODIUM INOSINATE AND DISODIUM GUANYLATE, YELLOW #6 LAKE, YELLOW #5, YELLOW #6.",,,,,,,,,,,,,,
1902848,"Chips, Pretzels & Snacks","Snyder's-Lance, Inc.",United States,"POTATO CHIPS, MAPLE BACON","POTATOES, SAFFLOWER AND/OR SUNFLOWER AND/OR CANOLA OIL, SUGAR, MALTODEXTRIN, MAPLE SUGAR, SALT, DRIED CANE SYRUP, DRIED MOLASSES, SEA SALT, NATURAL FLAVORS (INCLUDING SMOKE), CHILI PEPPER, PAPRIKA EXTRACT (COLOR).",,,,,,,,,,,,,,
1902845,"Chips, Pretzels & Snacks",Herr Foods Inc.,United States,BAKED VEGETABLE CRISPS,"DRIED POTATOES, POTATO STARCH, CORN OIL, SUGAR, CARROT, RED PEPPER, SEA SALT, SOY LECITHIN, AND SPINACH.",,,,,,,,,,,,,,
1902844,"Chips, Pretzels & Snacks","Snyder's-Lance, Inc.",United States,"KRINKLE CUT POTATO CHIPS, SWEET CHILI GARLIC","POTATOES, SAFFLOWER AND/OR SUNFLOWER AND/OR CANOLA OIL, SUGAR, SALT, ORGANIC DRIED CANE SYRUP, MALTODEXTRIN, CHILI PEPPERS, TOMATO POWDER, GARLIC POWDER, CITRIC ACID, NATURAL FLAVORS (SPICE EXTRACT, GARLIC OIL).",,,,,,,,,,,,,,
1902843,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"POTATO CHIPS, RED HOT","POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CANOLA OIL OR SUNFLOWER OIL), SALT, SUGAR, PAPRIKA, ONION, TORULA YEAST, CORN STARCH, SPICES, YELLOW CORN FLOUR, ARTIFICIAL COLOR (FD&C RED #40 LAKE, FD&C YELLOW #6 LAKE), MONO AND DIGLYCERIDES, GARLIC, NATURAL FLAVOR, EXTRACTIVES OF PAPRIKA, DISODIUM INOSINATE AND DISODIUM GUANYLATE.",,,,,,,,,,,,,,
1902842,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"NEW ORLEANS KETTLE STYLE HONEY MUSTARD POTATO CHIPS, HONEY MUSTARD","POTATOES, PEANUT OIL OR A BLEND OF PEANUT OIL AND CANOLA, CORN, OR SUNFLOWER OIL, SALT, DEXTROSE, MALTODEXTRIN (DERIVED FROM CORN), DRIED ONION, MODIFIED CORN STARCH, SUGAR, MUSTARD (VINEGAR, MUSTARD SEEDS, SALT, TURMERIC), SODIUM ACETATE, HONEY POWDER (DRIED CANE SYRUP, HONEY), VINEGAR, CITRIC ACID, NATURAL FLAVORS, MALIC ACID, TURMERIC EXTRACT (COLOR), CANOLA OIL, PAPRIKA EXTRACT (COLOR).",,,,,,,,,,,,,,
1902840,"Chips, Pretzels & Snacks","Snyder's-Lance, Inc.",United States,POTATO CHIPS,"POTATOES, SAFFLOWER AND/OR SUNFLOWER AND/OR CANOLA OIL, MALTODEXTRIN, SUGAR, SALT, RED BELL PEPPER POWDER, SPICES, GARLIC POWDER, PAPRIKA, VINEGAR, NATURAL FLAVORS, DRIED RED PEPPER SAUCE (AGED RED PEPPERS, VINEGAR, SALT), PAPRIKA EXTRACT (COLOR).",,,,,,,,,,,,,,
1902839,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,ASIAN SWEET & SOUR POTATO CHIPS,"POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CANOLA OIL OR SUNFLOWER OIL), SUGAR, SALT, SODIUM DIACETATE, TORULA YEAST, DEXTROSE, ONION POWDER, AUTOLYZED YEAST EXTRACT, CITRIC ACID, GARLIC POWDER, PAPRIKA, PAPRIKA AND TURMERIC EXTRACT, SPICE, NATURAL SMOKE FLAVOR.",,,,,,,,,,,,,,
1902939,"Chips, Pretzels & Snacks",Target Stores,United States,"WAFFLE-CUT POTATO CHIPS, SOUR CREAM & ONION","POTATOES, VEGETABLE OIL (CORN, COTTONSEED, SOYBEAN AND/OR SUNFLOWER OIL), CORN MALTODEXTRIN, DEHYDRATED ONION, SEA SALT, BUTTERMILK POWDER, GARLIC POWDER, SUGAR, SOUR CREAM (CREAM, NONFAT MILK, CULTURES), WORCESTERSHIRE SAUCE (VINEGAR, MOLASSES, CORN SYRUP, SALT, CARAMEL COLOR, GARLIC POWDER, SUGAR, SPICES, TAMARIND, NATURAL FLAVOR), MODIFIED CORN STARCH, CITRIC ACID, GREEN ONION, SPICES, YEAST EXTRACT, LACTIC ACID, NATURAL FLAVOR.",,,,,,,,,,,,,,
1902953,"Chips, Pretzels & Snacks","Hy-Vee, Inc.",United States,VEGGIE STICKS,"VEGETABLE STICKS (POTATO FLOUR, POTATO STARCH, CORN STARCH, RICE FLOUR, TOMATO PASTE, SPINACH POWDER, SALT, POTASSIUM CHLORIDE, TURMERIC [COLOR]), SUNFLOWER OIL AND/OR CORN OIL, SEA SALT.",,,,,,,,,,,,,,
1902948,"Chips, Pretzels & Snacks","Bay Valley Foods, LLC",United States,"DELIGHT BITES, MULTI-GRAIN SNACKS, AGED WHITE CHEDDAR","WHOLE WHEAT FLOUR, HIGH OLEIC SUNFLOWER OIL, WHEAT STARCH, CORN FLOUR, WHOLE RICE FLOUR, RICE FLOUR, POTATO STARCH, WHEY POWDER, SUGAR, SALT, WHOLE BARLEY FLOUR, LESS THAN 2% OF: MALTODEXTRIN, DEXTROSE, WHOLE OAT FLOUR, NATURAL AND ARTIFICIAL FLAVORS, CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), SOUR CREAM (CULTURED CREAM, NONFAT MILK), YEAST EXTRACT.",,,,,,,,,,,,,,
1902947,"Chips, Pretzels & Snacks","Bay Valley Foods, LLC",United States,"DELIGHT BITES MULTI-GRAIN SNACKS, CINNAMON & BROWN SUGAR","WHOLE WHEAT FLOUR, HIGH OLEIC SUNFLOWER OIL, WHEAT STARCH, CORN FLOUR, FRUCTOSE, WHOLE RICE FLOUR, SUGAR, RICE FLOUR, POTATO STARCH, WHOLE BARLEY FLOUR, POTATO STARCH, WHOLE BARLEY FLOUR, LESS THAN 2% OF: CARAMELIZED SUGAR, SALT, WHOLE OAT FLOUR, SPICES, NATURAL AND ARTIFICIAL FLAVORS.",,,,,,,,,,,,,,
1902922,"Chips, Pretzels & Snacks",Mission Foods Inc ,United States,"ORGANICS TORTILLA CHIPS, WHITE CORN","ORGANIC WHITE CORN MASA FLOUR, WATER, ORGANIC SUNFLOWER OIL, SEA SALT, TRACE OF LIME.",,,,,,,,,,,,,,
1902903,"Chips, Pretzels & Snacks",Wehah Farm Inc,United States,MULTIGRAIN CHIPS,"ORGANIC BROWN RICE FLOUR, HIGH OLEIC EXPELLER-PRESSED SAFFLOWER OR SUNFLOWER OIL, ORGANIC AMARANTH FLOUR, ORGANIC GARBANZO BEAN FLOUR, ORGANIC RED QUINOA, ORGANIC MILLET FLOUR, ORGANIC CORN MASA FLOUR, ORGANIC WHITE RICE FLOUR, SALT, ORGANIC EVAPORATED CANE SYRUP, ORGANIC WHITE QUINOA FLOUR, ORGANIC FLAX SEEDS, ASCORBIC ACID, CHIPOTLE PEPPER, ORGANIC CHIA SEEDS, SPICES, (CHILI PEPPER, CUMIN), GARLIC POWDER, LIME JUICE POWDER, ONION POWDER, ROSEMARY EXTRACT, ORGANIC RICE CONCENTRATE, CITRIC ACID, ORGANIC SUNFLOWER OIL, DISTILLED LIME OIL, MALTODEXTRIN.",,,,,,,,,,,,,,
1902893,"Chips, Pretzels & Snacks",Wehah Farm Inc,United States,"MULTIGRAIN CHIPS, REDWOOD SMOKY BBQ","ORGANIC BROWN RICE FLOUR, HIGH OLEIC EXPELLER-PRESSED SAFFLOWER OR SUNFLOWER OIL, ORGANIC AMARANTH FLOUR, ORGANIC GARBANZO BEAN FLOUR, ORGANIC RED QUINOA, ORGANIC MILLET FLOUR, ORGANIC CORN MASA FLOUR, ORGANIC WHITE RICE FLOUR, SALT, ORGANIC WHITE QUINOA FLOUR, ORGANIC FLAX SEEDS, ORGANIC EVAPORATED CANE SYRUP, TOMATO POWDER, ASCORBIC ACID, ORGANIC CHIA SEEDS, PAPRIKA, SPICES (CHILI PEPPER, BLACK PEPPER, ALLSPICE), ONION POWDER, GARLIC POWDER, ROSEMARY EXTRACT, NATURAL SMOKE FLAVOR, CITRIC ACID, ORGANIC RICE CONCENTRATE, ORGANIC SUNFLOWER OIL, MALTODEXTRIN, PAPRIKA EXTRACT (COLOR).",,,,,,,,,,,,,,
1902912,"Chips, Pretzels & Snacks",Macs Old Plantation,United States,"CORN CURLS, CHIPOTLE","CORN, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CANOLA, CORN, COTTONSEED, SOYBEAN, OR SUNFLOWER), SALT, SUGAR, DEXTROSE, MALTODEXTRIN, MONOSODIUM GLUTAMATE, CHIPOTLE PEPPERS, MALIC ACID, SODIUM DIACETATE, SPICE, NATURAL SMOKE FLAVOR, NATURAL AND ARTIFICIAL FLAVORS, CARAMEL COLOR, CITRIC ACID, EXTRACTIVES OF PAPRIKA, DISODIUM INOSINATE AND DISODIUM GUANYLATE.",,,,,,,,,,,,,,
1902263,"Chips, Pretzels & Snacks",Herr Foods Inc.,United States,"POTATO CHIPS, HORSERADISH & CHEDDAR ","CHOICE POTATOES COOKED IN VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CORN, COTTONSEED, SOYBEAN, SUNFLOWER), WHEY, SALT, DEXTROSE, MONOSODIUM GLUTAMATE, CHEDDAR/BLUE CHEESES (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), ONION POWDER, MALTODEXTRIN, CITRIC ACID, GUM ARABIC, GARLIC POWDER, NONFAT MILK, LACTIC ACID, YELLOW 5 LAKE, ARTIFICIAL FLAVORS, SPICE, SODIUM CASEINATE, DIPOTASSIUM PHOSPHATE, DISODIUM INOSINATE AND DISODIUM GUANYLATE, TURMERIC EXTRACT (COLOR), YELLOW 6 LAKE, SPICE EXTRACT, AND LESS THAN 2% SILICON DIOXIDE (AN ANTI-CAKING AGENT).",,,,,,,,,,,,,,
1902262,"Chips, Pretzels & Snacks",Herr Foods Inc.,United States,"EXTRA CRUNCHY KETTLE COOKED POTATO CHIPS, CHIPOTLE","CHOICE POTATOES COOKED IN VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CORN, COTTONSEED, SUNFLOWER), SUGAR, SALT, NONFAT DRY MILK, VINEGAR POWDER (MALTODEXTRIN, VINEGAR SOLIDS, MODIFIED FOOD STARCH), ONION POWDER, CHIPOTLE PEPPER, AUTOLYZED YEAST EXTRACT, GARLIC POWDER, TORULA YEAST, LACTIC ACID, PARSLEY, DISODIUM INOSINATE AND DISODIUM GUANYLATE, OLEORESIN PAPRIKA (COLOR), AND OLEORESIN TURMERIC (COLOR).",,,,,,,,,,,,,,
1902258,"Chips, Pretzels & Snacks",Herr Foods Inc.,United States,"KETTLE COOKED LATTICE CUT POTATO CHIPS, RANCH","CHOICE POTATOES COOKED IN VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CORN, COTTONSEED, SOYBEAN, SUNFLOWER), SALT, MALTODEXTRIN, WHEY, GARLIC POWDER, ONION POWDER, SPICE, SOUR CREAM POWDER (CULTURED CREAM, NONFAT MILK), BUTTERMILK SOLIDS, CULTURED BUTTERMILK (SKIM MILK, LACTIC ACID, CULTURES), NONFAT DRY MILK, CITRIC ACID, YEAST EXTRACT, LACTIC ACID, AND NATURAL FLAVOR.",,,,,,,,,,,,,,
1902251,"Chips, Pretzels & Snacks","Nong Shim Co., Ltd.",United States,"CHIPS, SHRIMP","TAPIOCA FLOUR, RICEBRAN OIL, SHRIMP, WHEAT FLOUR, PALM OIL, SUGAR, SALT, SHRIMP SEASONING POWDER (SHRIMP EXTRACT POWDER, HYDROLYZED SOY PROTEIN, LACTOSE (MILK)), ONION POWDER, GARLIC POWDER, CITRIC ACID, ISOLATED SOY PROTEIN.",,,,,,,,,,,,,,
1902267,"Chips, Pretzels & Snacks",Herr Foods Inc.,United States,"RIPPLED POTATO CHIPS, BABY BLACK RIBS","CHOICE POTATOES COOKED IN VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CORN, COTTONSEED, SOYBEAN, SUNFLOWER), SUGAR, SALT, DEXTROSE, ONION POWDER, MOLASSES, TOMATO POWDER, SODIUM DIACETATE, MALTODEXTRIN (FROM CORN), SPICE, SUNFLOWER OIL, TORULA YEAST, CITRIC ACID, DISODIUM INOSINATE AND DISODIUM GUANYLATE, GARLIC POWDER, PAPRIKA EXTRACT, NATURAL FLAVOR, AND SMOKE FLAVORING.",,,,,,,,,,,,,,
1902228,"Chips, Pretzels & Snacks","Giant Eagle, Inc.",United States,"TORTILLA CHIPS, NACHO CHEESE","GROUND YELLOW CORN, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CORN, SUNFLOWER, SAFFLOWER, OR CANOLA OIL), MALTODEXTRIN, SALT, WHEY POWDER, WHEY, BUTTERMILK POWDER, NATURAL FLAVORING, MONOSODIUM GLUTAMATE, ONION POWDER, TOMATO POWDER, CHEDDAR CHEESE (CULTURED MILK, SALT, ENZYMES), BUTTER (CREAM, SALT, AND ANNATTO), WHEY PROTEIN CONCENTRATE, SPICE, SILICON DIOXIDE, YELLOW #6 LAKE, SPICE AND COLORING (CONTAINS PAPRIKA), DISODIUM GUANYLATE, DISODIUM INOSINATE, POLYSORBATE 80, YELLOW #5 LAKE, YELLOW #6, YELLOW #5.",,,,,,,,,,,,,,
1902225,"Chips, Pretzels & Snacks","Giant Eagle, Inc.",United States,"TORTILLA CHIPS, SWEET & SPICE CHILI","GROUND YELLOW CORN, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CORN, CANOLA, SUNFLOWER, SAFFLOWER OIL), SUGAR, SALT, SPICE, DEHYDRATED VEGETABLES (ONION, GARLIC, TOMATO), MALTODEXTRIN (FROM CORN), CITRIC ACID, SILICON DIOXIDE, NATURAL FLAVOR, VINEGAR, YEAST EXTRACT, EXTRACTIVES OF PAPRIKA.",,,,,,,,,,,,,,
1902223,"Chips, Pretzels & Snacks","Giant Eagle, Inc.",United States,"TORTILLA CHIPS, SPICY NACHO","GROUND YELLOW CORN, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CORN, SUNFLOWER, OR CANOLA OIL), MALTODEXTRIN, SALT, CHEDDAR CHEESE (CULTURED PASTEURIZED MILK, SALT, ENZYMES), MONOSODIUM GLUTAMATE, DRY SHORTENING (WHEY, PARTIALLY HYDROGENATED SOYBEAN OIL), ONION POWDER, GARLIC POWDER, BUTTERMILK SOLIDS, WHEY PROTEIN CONCENTRATE, DEXTROSE, LACTOSE, RED BITS (CORN STARCH, GUM ARABIC, GLYCERINE, TITANIUM DIOXIDE, FD&C RED #40, FD&C YELLOW #5, FD&C BLUE #1), GREEN BITS (CORN STARCH, GUM ARABIC, GLYCERINE, EXTRACTIVES OF TURMERIC, TITANIUM DIOXIDE, FD&C BLUE #1, FD&C RED #40), RED CHILI PEPPER, NATURAL FLAVOR, NONFAT DRY MILK, CITRIC ACID, SPICE, FD&C RED #40 LAKE, FD&C YELLOW #6 LAKE, SUGAR, SODIUM CASEINATE, LACTIC ACID, FD&C YELLOW #5 LAKE, ROMANO CHEESE (PARTIALLY SKIM MILK, CULTURES, SALT, ENZYMES), TRICALCIUM PHOSPHATE, PAPRIKA EXTRACT, SILICON DIOXIDE, YEAST EXTRACT, TORULA YEAST, DISODIUM INOSINATE & DISODIUM GUANYLATE, POTASSIUM SORBATE (PRESERVATIVE), TOCOPHEROL (ANTIOXIDANT).",,,,,,,,,,,,,,
1902237,"Chips, Pretzels & Snacks","Tree of Life, Inc.",United States,"POPPED CHIPS, BARBEQUE","POTATO FLAKES, POTATO STARCH, SUNFLOWER OIL AND/OR CORN OIL, SEASONING (MALTODEXTRIN, DEXTROSE, HONEY, SALT, FRUCTOSE, SPICES, ONION POWDER, NATURAL FLAVOR, TOMATO POWDER, GARLIC POWDER, CITRIC ACID, SPICE EXTRACTIVE, NATURAL MESQUITE SMOKE FLAVOR), RICE FLOUR, SALT.",,,,,,,,,,,,,,
1902335,"Chips, Pretzels & Snacks",Hormel Foods Corporation ,United States,TORTILLA CHIPS,"MASA FLOUR (GROUND WHITE CORN AND A TRACE OF LIME), VEGETABLE OIL (CONTAINS SOYBEAN, CORN, COTTONSEED AND/OR SUNFLOWER OIL), TOASTED CORN GERM, SALT.",,,,,,,,,,,,,,
1902136,"Chips, Pretzels & Snacks","Small Planet Foods, Inc.",United States,"TORTILLA CHIPS, LIME","STONE GROUND CORN, HIGH OLEIC SUNFLOWER OIL AND/OR SAFFLOWER OIL AND/OR CANOLA OIL, LIME JUICE CONCENTRATE, SEA SALT, LIME OIL.",,,,,,,,,,,,,,
1902131,"Chips, Pretzels & Snacks",Mike-Sell's Potato Chip Co.,United States,"POTATO CHIPS, CINCINNATI STYLE CHILI","POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: PEANUT, CORN, SUNFLOWER AND/OR CANOLA OIL), MALTODEXTRIN, SALT, TOMATO POWDER, HYDROLYZED SOY PROTEIN, CHILI POWDER (CHILI PEPPER, SPICES, GARLIC), APPLE CIDER VINEGAR POWDER (MALTODEXTRIN, MODIFIED CORN STARCH, DRIED APPLE CIDER VINEGAR), MONOSODIUM GLUTAMATE, ONION POWDER, COCOA POWDER, SPICE, GARLIC POWDER, CONTAINS 2% OR LESS OF WORCESTERSHIRE SAUCE SOLIDS (MOLASSES, VINEGAR, CORN SYRUP, SLAT, CARAMEL COLOR, GARLIC, SUGAR, TAMARIND, NATURAL FLAVOR), SUGAR, CITRIC ACID, CANOLA OIL, BROWN COLOR (FD&C YELLOW NO. 6 LAKE, FD&C RED 40. 40 LAKE, FD&C BLUE NO. 1 LAKE), DISODIUM INOSINATE & DISODIUM GUANYLATE.",,,,,,,,,,,,,,
1902102,"Chips, Pretzels & Snacks","Tops Markets, LLC",United States,"POTATO CHIPS, CHEDDAR AND HORSERADISH","POTATOES, CORN OIL AND/OR SUNFLOWER OIL, WHEY, SALT, DEXTROSE, MONOSODIUM GLUTAMATE, CHEDDAR CHEESE (PASTEURIZED MILK, CHEESE, CULTURES, SALT, ENZYMES), PALM OIL, DRIED ONION, ARTIFICIAL FLAVORS, LACTIC ACID, CITRIC ACID, CORN SYRUP SOLIDS, DRIED GARLIC, YELLOW 5 LAKE, DISODIUM PHOSPHATE, DISODIUM INOSINATE AND DISODIUM GUANYLATE, YELLOW 6 LAKE, SOYBEAN OIL, HORSERADISH POWDER, YELLOW 5, YELLOW 6.",,,,,,,,,,,,,,
1902215,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",United States,"POTATO CHIIPS, JALAPENO","FRESH CHOICE POTATOES COOKED IN ONE OR MORE OF THE FOLLOWING PURE VEGETABLE OILS: CORN, COTTONSEED, CANOLA, PALM OR SOYBEAN, SALT. INGREDIENTS OF SEASONING: WHEY, SPICES (INCLUDING JALAPENO), DEHYDRATED VEGETABLES (GREEN BELL PEPPER, ONION, GARLIC), SUGAR, DEXTROSE, SALT, MONOSODIUM GLUTAMATE, MALTODEXTRIN, TORULA YEAST, NATURAL AND ARTIFICIAL FLAVORS, CITRIC ACID, DISODIUM INOSINATE, AND DISODIUM GUANYLATE.",,,,,,,,,,,,,,
1902512,"Chips, Pretzels & Snacks","Hy-Vee, Inc.",United States,"CRUNCHY POTATO CHIPS, ORIGINAL","POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CORN, SUNFLOWER OR COTTONSEED OIL), SALT.",,,,,,,,,,,,,,
1902517,"Chips, Pretzels & Snacks","Hy-Vee, Inc.",United States,"SELECT POPPED POTATO CRISPS, SALT & VINEGAR","POTATO FLAKES, SUNFLOWER OIL, POTATO STARCH, RICE FLOUR, SALT, SODIUM DIACETATE, CORN MALTODEXTRIN, LACTOSE, MALIC ACID, MODIFIED CORN STARCH,CITRIC ACID, VINEGAR SOLIDS.",,,,,,,,,,,,,,
1902511,"Chips, Pretzels & Snacks","Hy-Vee, Inc.",United States,ORIGINAL POPPED POTATO CRISPS,"POTATO FLAKES, SUNFLOWER OIL, POTATO STARCH, RICE FLOUR, SEA SALT.",,,,,,,,,,,,,,
